Kód produktu;Název;Nákupní cena;Prodejní cena;Mare Kè;Mare %;Multishop
147887/266401;Sada oèí a èumákù s pojistkou 420 sad;795.33;874.9;79.57;9.09;10
147955/266474;Samolepicí protiskluzové podloky silikonové 25 ks O9 mm;24.56;42.1;17.54;41.66;40
148963/266474;Samolepicí protiskluzové podloky silikonové 25 ks O9 mm;147.36;183.2;35.84;19.56;20
147952/266473;Samolepicí protiskluzové podloky silikonové 20 ks O15 mm;29.73;51.4;21.67;42.16;40
148960/266473;Samolepicí protiskluzové podloky silikonové 20 ks O15 mm;178.38;216.0;37.62;17.42;15
147950/266469;Èisticí váleèek na textil samolepicí + 2 náhradní náplnì;46.46;65.3;18.84;28.85;30
147950/266470;Èisticí váleèek na textil samolepicí + 2 náhradní náplnì;46.46;65.3;18.84;28.85;30
147950/266471;Èisticí váleèek na textil samolepicí + 2 náhradní náplnì;46.46;65.3;18.84;28.85;30
147950/266472;Èisticí váleèek na textil samolepicí + 2 náhradní náplnì;46.46;65.3;18.84;28.85;30
147951/266469;Èisticí váleèek na textil samolepicí + 2 náhradní náplnì;278.76;392.0;113.24;28.89;30
147951/266470;Èisticí váleèek na textil samolepicí + 2 náhradní náplnì;278.76;392.0;113.24;28.89;30
147951/266471;Èisticí váleèek na textil samolepicí + 2 náhradní náplnì;278.76;392.0;113.24;28.89;30
147951/266472;Èisticí váleèek na textil samolepicí + 2 náhradní náplnì;348.48;392.0;43.52;11.1;10
147945/266730;Èisticí váleèek na textil omyvatelnı;44.89;77.0;32.11;41.7;40
147945/266731;Èisticí váleèek na textil omyvatelnı;44.89;77.0;32.11;41.7;40
147945/266732;Èisticí váleèek na textil omyvatelnı;44.89;77.0;32.11;41.7;40
147946/266730;Èisticí váleèek na textil omyvatelnı;134.67;167.4;32.73;19.55;20
147946/266731;Èisticí váleèek na textil omyvatelnı;134.67;167.4;32.73;19.55;20
147946/266732;Èisticí váleèek na textil omyvatelnı;134.67;167.4;32.73;19.55;20
147947/266730;Èisticí váleèek na textil omyvatelnı;440.0;0.0;-440.0;0;0
147947/266731;Èisticí váleèek na textil omyvatelnı;440.0;0.0;-440.0;0;0
147947/266732;Èisticí váleèek na textil omyvatelnı;440.0;0.0;-440.0;0;0
147992/266532;Poutko na vırobu pøívìskù a klíèenek s kroukem;21.8;52.8;31.0;58.71;60
147992/266533;Poutko na vırobu pøívìskù a klíèenek s kroukem;21.8;52.8;31.0;58.71;60
147993/266532;Poutko na vırobu pøívìskù a klíèenek s kroukem;109.0;171.8;62.8;36.55;35
147993/266533;Poutko na vırobu pøívìskù a klíèenek s kroukem;109.0;171.8;62.8;36.55;35
147994/266532;Poutko na vırobu pøívìskù a klíèenek s kroukem;545.0;599.0;54.0;9.02;10
147994/266533;Poutko na vırobu pøívìskù a klíèenek s kroukem;545.0;599.0;54.0;9.02;10
148145/266721;Kovové pravítko délka 30 cm;36.74;61.4;24.66;40.16;40
149293/266721;Kovové pravítko délka 30 cm;367.4;429.9;62.5;14.54;15
148281/266985;Kartáè oboustrannı na èištìní šicích strojù;182.1;200.4;18.3;9.13;10
152277/266985;Kartáè oboustrannı na èištìní šicích strojù;18.21;44.0;25.79;58.61;60
152278/266985;Kartáè oboustrannı na èištìní šicích strojù;54.63;85.9;31.27;36.4;35
148137/266718;Ohebné pravítko délka 40 cm, 50 cm, 60 cm;126.2;216.4;90.2;41.68;40
148137/274063;Ohebné pravítko délka 40 cm, 50 cm, 60 cm;162.26;216.6;54.34;25.09;25
148137/285325;Ohebné pravítko délka 40 cm, 50 cm, 60 cm;126.2;216.4;90.2;41.68;40
148138/266718;Ohebné pravítko délka 40 cm, 50 cm, 60 cm;378.6;470.6;92.0;19.55;20
148138/274063;Ohebné pravítko délka 40 cm, 50 cm, 60 cm;486.78;584.8;98.02;16.76;15
148138/285325;Ohebné pravítko délka 40 cm, 50 cm, 60 cm;378.6;470.6;92.0;19.55;20
148113/266711;Klip kovovı pruinovı na látky 8 cm silnı;51.67;88.6;36.93;41.68;40
148114/266711;Klip kovovı pruinovı na látky 8 cm silnı;155.01;192.6;37.59;19.52;20
148118/266713;Krejèovskı pøíloník / pravítko délka 60 cm;219.37;376.1;156.73;41.67;40
148119/266713;Krejèovskı pøíloník / pravítko délka 60 cm;658.11;818.0;159.89;19.55;20
147013/265199;Spona celokovová šíøe 25 mm;46.46;63.9;17.44;27.29;25
147013/270853;Spona celokovová šíøe 25 mm;46.46;63.9;17.44;27.29;25
147013/270854;Spona celokovová šíøe 25 mm;58.0;0.0;-58.0;0;0
147014/265199;Spona celokovová šíøe 25 mm;232.3;255.6;23.3;9.12;10
147014/270853;Spona celokovová šíøe 25 mm;232.3;255.6;23.3;9.12;10
147014/270854;Spona celokovová šíøe 25 mm;230.0;0.0;-230.0;0;0
147015/265201;Spona celokovová šíøe 20 mm;45.5;62.6;17.1;27.32;25
147015/270852;Spona celokovová šíøe 20 mm;45.5;62.6;17.1;27.32;25
147016/265201;Spona celokovová šíøe 20 mm;227.5;250.2;22.7;9.07;10
147016/270852;Spona celokovová šíøe 20 mm;227.5;250.2;22.7;9.07;10
147094/265326;Igelitová taška 19,5x30 cm;150.0;0.0;-150.0;0;0
147094/265327;Igelitová taška 19,5x30 cm;114.5;196.6;82.1;41.76;40
147094/265329;Igelitová taška 19,5x30 cm;114.5;196.6;82.1;41.76;40
147094/274146;Igelitová taška 19,5x30 cm;114.5;196.6;82.1;41.76;40
147095/265326;Igelitová taška 19,5x30 cm;400.0;0.0;-400.0;0;0
147095/265327;Igelitová taška 19,5x30 cm;458.0;551.8;93.8;17.0;15
147095/265329;Igelitová taška 19,5x30 cm;458.0;551.8;93.8;17.0;15
147095/274146;Igelitová taška 19,5x30 cm;458.0;551.8;93.8;17.0;15
147079/265255;Kokosovı krouek / koleèko O30 mm pro háèkování tašek a macrame;7.6;14.3;6.7;46.85;45
147080/265255;Kokosovı krouek / koleèko O30 mm pro háèkování tašek a macrame;38.0;46.6;8.6;18.45;20
147081/265255;Kokosovı krouek / koleèko O30 mm pro háèkování tašek a macrame;150.0;164.6;14.6;8.87;10
148838/265316;Celofánovı prùhlednı sáèek srdíèka 13x18 cm;42.0;72.6;30.6;42.15;40
148838/265317;Celofánovı prùhlednı sáèek srdíèka 13x18 cm;42.0;72.6;30.6;42.15;40
148838/265318;Celofánovı prùhlednı sáèek srdíèka 13x18 cm;42.0;72.6;30.6;42.15;40
148839/265316;Celofánovı prùhlednı sáèek srdíèka 13x18 cm;126.0;152.5;26.5;17.38;15
148839/265317;Celofánovı prùhlednı sáèek srdíèka 13x18 cm;126.0;152.5;26.5;17.38;15
148839/265318;Celofánovı prùhlednı sáèek srdíèka 13x18 cm;126.0;152.5;26.5;17.38;15
147076/265240;Sáèek / kornout celofánovı 17x35 cm;11.8;28.6;16.8;58.74;60
147077/265240;Sáèek / kornout celofánovı 17x35 cm;118.0;0.0;-118.0;0;0
147078/265240;Sáèek / kornout celofánovı 17x35 cm;236.0;0.0;-236.0;0;0
147123/265343;Plastová ucha na tašky imitace bambusu O15 cm;66.06;159.5;93.44;58.58;60
147124/265343;Plastová ucha na tašky imitace bambusu O15 cm;188.0;0.0;-188.0;0;0
147125/265343;Plastová ucha na tašky imitace bambusu O15 cm;396.0;0.0;-396.0;0;0
152377/265343;Plastová ucha na tašky imitace bambusu O15 cm;33.03;79.8;46.77;58.61;60
152378/265343;Plastová ucha na tašky imitace bambusu O15 cm;132.12;207.6;75.48;36.36;35
155306/265343;Plastová ucha na tašky imitace bambusu O15 cm;396.36;436.0;39.64;9.09;10
75677/272841;Èasopis Stoklasa 2025;30.25;36.3;6.05;16.67;15
75677/284532;Èasopis Stoklasa 2025;30.25;36.3;6.05;16.67;15
142276/259000;Modistická krinolína na vyztuení šatù metrá;48.84;81.8;32.96;40.29;40
142276/259001;Modistická krinolína na vyztuení šatù metrá;49.68;103.6;53.92;52.05;50
142277/259000;Modistická krinolína na vyztuení šatù metrá;488.4;735.7;247.3;33.61;35
142277/259001;Modistická krinolína na vyztuení šatù metrá;584.4;763.0;178.6;23.41;25
145975/263744;Suchı zip metrá plyš;186.34;359.0;172.66;48.09;50
145975/263745;Suchı zip metrá plyš;186.34;359.0;172.66;48.09;50
145976/263744;Suchı zip metrá plyš;931.7;1301.4;369.7;28.41;30
145976/263745;Suchı zip metrá plyš;931.7;1301.4;369.7;28.41;30
146121/263968;Modistická krinolína na vyztuení šatù metrá;58.44;109.0;50.56;46.39;45
146121/277287;Modistická krinolína na vyztuení šatù metrá;58.44;109.0;50.56;46.39;45
146122/263968;Modistická krinolína na vyztuení šatù metrá;584.4;763.0;178.6;23.41;25
146122/277287;Modistická krinolína na vyztuení šatù metrá;584.4;763.0;178.6;23.41;25
150825/271619;Jehly šicí dlouhé;11.01;26.6;15.59;58.61;60
150826/271619;Jehly šicí dlouhé;55.05;86.5;31.45;36.36;35
150827/271619;Jehly šicí dlouhé;440.4;484.5;44.1;9.1;10
150821/271618;Jehly mapky šicí, látací a vyšívací z nerezové oceli;10.59;25.6;15.01;58.63;60
150821/271635;Jehly mapky šicí, látací a vyšívací z nerezové oceli;10.59;25.6;15.01;58.63;60
150821/271636;Jehly mapky šicí, látací a vyšívací z nerezové oceli;15.0;0.0;-15.0;0;0
150821/271637;Jehly mapky šicí, látací a vyšívací z nerezové oceli;15.13;25.6;10.47;40.9;40
150823/271618;Jehly mapky šicí, látací a vyšívací z nerezové oceli;63.54;99.8;36.26;36.33;35
150823/271635;Jehly mapky šicí, látací a vyšívací z nerezové oceli;63.54;99.8;36.26;36.33;35
150823/271636;Jehly mapky šicí, látací a vyšívací z nerezové oceli;90.0;0.0;-90.0;0;0
150823/271637;Jehly mapky šicí, látací a vyšívací z nerezové oceli;90.78;99.8;9.02;9.04;10
150824/271618;Jehly mapky šicí, látací a vyšívací z nerezové oceli;381.24;419.5;38.26;9.12;10
150824/271635;Jehly mapky šicí, látací a vyšívací z nerezové oceli;381.24;419.5;38.26;9.12;10
150824/271636;Jehly mapky šicí, látací a vyšívací z nerezové oceli;381.24;419.5;38.26;9.12;10
150824/271637;Jehly mapky šicí, látací a vyšívací z nerezové oceli;381.24;419.5;38.26;9.12;10
152035/273750;Vyšívací tkanina Panama / Perlièka neškrobená šíøe 150 cm 111 oèek;216.71;264.9;48.19;18.19;20
152094/273750;Vyšívací tkanina Panama / Perlièka neškrobená šíøe 150 cm 111 oèek;2167.1;2383.8;216.7;9.09;10
148201/266891;Silikonové oèi 3D k nalepení;24.5;30.0;5.5;18.33;20
148202/266891;Silikonové oèi 3D k nalepení;196.0;261.4;65.4;25.02;25
148192/266854;Dekoraèní polotovar øasy;16.47;25.9;9.43;36.41;35
148192/266855;Dekoraèní polotovar øasy;16.47;25.9;9.43;36.41;35
148192/266856;Dekoraèní polotovar øasy;16.47;25.9;9.43;36.41;35
148192/266857;Dekoraèní polotovar øasy;16.47;25.9;9.43;36.41;35
148192/266859;Dekoraèní polotovar øasy;16.47;25.9;9.43;36.41;35
148193/266854;Dekoraèní polotovar øasy;164.7;181.1;16.4;9.06;10
148193/266855;Dekoraèní polotovar øasy;164.7;181.1;16.4;9.06;10
148193/266856;Dekoraèní polotovar øasy;164.7;181.1;16.4;9.06;10
148193/266857;Dekoraèní polotovar øasy;164.7;181.1;16.4;9.06;10
148193/266859;Dekoraèní polotovar øasy;164.7;181.1;16.4;9.06;10
148437/267234;Kovové zapínání / spona;11.43;21.5;10.07;46.84;45
148437/267235;Kovové zapínání / spona;11.43;21.5;10.07;46.84;45
148437/267236;Kovové zapínání / spona;11.43;21.5;10.07;46.84;45
148438/267234;Kovové zapínání / spona;57.15;69.9;12.75;18.24;20
148438/267235;Kovové zapínání / spona;57.15;69.9;12.75;18.24;20
148438/267236;Kovové zapínání / spona;57.15;69.9;12.75;18.24;20
148439/267234;Kovové zapínání / spona;342.9;377.5;34.6;9.17;10
148439/267235;Kovové zapínání / spona;342.9;377.5;34.6;9.17;10
148439/267236;Kovové zapínání / spona;342.9;377.5;34.6;9.17;10
148493/267249;Oboustranné knoflíky stiskací s kroukem O15 mm na silné látky, nerezové;86.0;104.7;18.7;17.86;20
156062/267249;Oboustranné knoflíky stiskací s kroukem O15 mm na silné látky, nerezové;344.0;377.5;33.5;8.87;10
148805/267642;Designovı øetízek na zdobení odìvù, doplòkù a plavek 2,1x6,2 cm;17.91;37.8;19.89;52.62;55
148805/267643;Designovı øetízek na zdobení odìvù, doplòkù a plavek 2,1x6,2 cm;17.91;37.8;19.89;52.62;55
148806/267642;Designovı øetízek na zdobení odìvù, doplòkù a plavek 2,1x6,2 cm;89.55;123.1;33.55;27.25;25
148806/267643;Designovı øetízek na zdobení odìvù, doplòkù a plavek 2,1x6,2 cm;89.55;123.1;33.55;27.25;25
148807/267642;Designovı øetízek na zdobení odìvù, doplòkù a plavek 2,1x6,2 cm;358.2;394.0;35.8;9.09;10
148807/267643;Designovı øetízek na zdobení odìvù, doplòkù a plavek 2,1x6,2 cm;358.2;394.0;35.8;9.09;10
149226/268227;Sedláøskı prùvlek / polokrouek na kabelky šíøe 15 mm;2.0;2.4;0.4;16.67;15
149227/268227;Sedláøskı prùvlek / polokrouek na kabelky šíøe 15 mm;76.0;119.8;43.8;36.56;35
149228/268227;Sedláøskı prùvlek / polokrouek na kabelky šíøe 15 mm;200.0;0.0;-200.0;0;0
149229/268227;Sedláøskı prùvlek / polokrouek na kabelky šíøe 15 mm;1960.0;2153.8;193.8;9.0;10
149284/268353;Košíèky do plavek / korzetù s push-up efektem velikost S, M;30.01;63.4;33.39;52.67;55
149284/268354;Košíèky do plavek / korzetù s push-up efektem velikost S, M;26.26;63.4;37.14;58.58;60
149284/271437;Košíèky do plavek / korzetù s push-up efektem velikost S, M;37.0;0.0;-37.0;0;0
149284/271438;Košíèky do plavek / korzetù s push-up efektem velikost S, M;37.0;0.0;-37.0;0;0
153036/268353;Košíèky do plavek / korzetù s push-up efektem velikost S, M;78.78;123.8;45.02;36.37;35
153036/268354;Košíèky do plavek / korzetù s push-up efektem velikost S, M;90.03;123.8;33.77;27.28;25
153036/271437;Košíèky do plavek / korzetù s push-up efektem velikost S, M;111.0;0.0;-111.0;0;0
153036/271438;Košíèky do plavek / korzetù s push-up efektem velikost S, M;111.0;0.0;-111.0;0;0
153037/268353;Košíèky do plavek / korzetù s push-up efektem velikost S, M;315.12;346.6;31.48;9.08;10
153037/268354;Košíèky do plavek / korzetù s push-up efektem velikost S, M;360.12;396.1;35.98;9.08;10
153037/271437;Košíèky do plavek / korzetù s push-up efektem velikost S, M;360.0;0.0;-360.0;0;0
153037/271438;Košíèky do plavek / korzetù s push-up efektem velikost S, M;360.0;0.0;-360.0;0;0
149388/268495;Knoflíky stiskací Roland Baby O10 mm na slabé látky, sypané;84.5;204.5;120.0;58.68;60
149389/268495;Knoflíky stiskací Roland Baby O10 mm na slabé látky, sypané;845.0;1331.0;486.0;36.51;35
149390/268495;Knoflíky stiskací Roland Baby O10 mm na slabé látky, sypané;3380.0;3726.8;346.8;9.31;10
149504/269082;Øetízek na kabelky a mobilní telefony s karabinou délka 120 cm;39.81;96.1;56.29;58.57;60
149504/269083;Øetízek na kabelky a mobilní telefony s karabinou délka 120 cm;39.81;96.1;56.29;58.57;60
149504/269084;Øetízek na kabelky a mobilní telefony s karabinou délka 120 cm;39.81;96.1;56.29;58.57;60
149959/269082;Øetízek na kabelky a mobilní telefony s karabinou délka 120 cm;159.24;250.2;90.96;36.35;35
149959/269083;Øetízek na kabelky a mobilní telefony s karabinou délka 120 cm;159.24;250.2;90.96;36.35;35
149959/269084;Øetízek na kabelky a mobilní telefony s karabinou délka 120 cm;159.24;250.2;90.96;36.35;35
149960/269082;Øetízek na kabelky a mobilní telefony s karabinou délka 120 cm;796.2;875.8;79.6;9.09;10
149960/269083;Øetízek na kabelky a mobilní telefony s karabinou délka 120 cm;796.2;875.8;79.6;9.09;10
149960/269084;Øetízek na kabelky a mobilní telefony s karabinou délka 120 cm;796.2;875.8;79.6;9.09;10
149507/268753;Øetízek / ucho na kabelky délka 25 cm;26.26;63.4;37.14;58.58;60
149507/268754;Øetízek / ucho na kabelky délka 25 cm;26.26;63.4;37.14;58.58;60
149507/268755;Øetízek / ucho na kabelky délka 25 cm;26.26;63.4;37.14;58.58;60
149508/268753;Øetízek / ucho na kabelky délka 25 cm;78.78;123.8;45.02;36.37;35
149508/268754;Øetízek / ucho na kabelky délka 25 cm;78.78;123.8;45.02;36.37;35
149508/268755;Øetízek / ucho na kabelky délka 25 cm;78.78;123.8;45.02;36.37;35
149509/268753;Øetízek / ucho na kabelky délka 25 cm;472.68;519.9;47.22;9.08;10
149509/268754;Øetízek / ucho na kabelky délka 25 cm;472.68;519.9;47.22;9.08;10
149509/268755;Øetízek / ucho na kabelky délka 25 cm;472.68;519.9;47.22;9.08;10
149618/269337;Kovová karabinka otoèná 17x40 mm;6.0;7.3;1.3;17.81;20
149618/269338;Kovová karabinka otoèná 17x40 mm;7.2;13.5;6.3;46.67;45
149618/269339;Kovová karabinka otoèná 17x40 mm;6.0;7.3;1.3;17.81;20
149619/269337;Kovová karabinka otoèná 17x40 mm;100.0;0.0;-100.0;0;0
149619/269338;Kovová karabinka otoèná 17x40 mm;60.0;73.2;13.2;18.03;20
149619/269339;Kovová karabinka otoèná 17x40 mm;12.0;14.5;2.5;17.24;15
149620/269337;Kovová karabinka otoèná 17x40 mm;150.0;0.0;-150.0;0;0
149620/269338;Kovová karabinka otoèná 17x40 mm;216.0;237.8;21.8;9.17;10
149620/269339;Kovová karabinka otoèná 17x40 mm;216.0;237.8;21.8;9.17;10
149630/269099;Kovová karabinka otoèná 26x54 mm;11.43;27.6;16.17;58.59;60
149630/269100;Kovová karabinka otoèná 26x54 mm;11.43;27.6;16.17;58.59;60
149630/269101;Kovová karabinka otoèná 26x54 mm;11.43;27.6;16.17;58.59;60
149631/269099;Kovová karabinka otoèná 26x54 mm;57.15;89.8;32.65;36.36;35
149631/269100;Kovová karabinka otoèná 26x54 mm;57.15;89.8;32.65;36.36;35
149631/269101;Kovová karabinka otoèná 26x54 mm;57.15;89.8;32.65;36.36;35
149632/269099;Kovová karabinka otoèná 26x54 mm;342.9;377.9;35.0;9.26;10
149632/269100;Kovová karabinka otoèná 26x54 mm;342.9;377.9;35.0;9.26;10
149632/269101;Kovová karabinka otoèná 26x54 mm;342.9;377.9;35.0;9.26;10
149626/268992;Kovová karabina otoèná srdce, prùvlek 10 mm;15.67;37.8;22.13;58.54;60
149626/268993;Kovová karabina otoèná srdce, prùvlek 10 mm;22.0;0.0;-22.0;0;0
149626/273067;Kovová karabina otoèná srdce, prùvlek 10 mm;15.67;37.8;22.13;58.54;60
149626/273068;Kovová karabina otoèná srdce, prùvlek 10 mm;15.67;37.8;22.13;58.54;60
149626/277331;Kovová karabina otoèná srdce, prùvlek 10 mm;15.67;37.8;22.13;58.54;60
149627/268992;Kovová karabina otoèná srdce, prùvlek 10 mm;156.7;246.2;89.5;36.35;35
149627/273067;Kovová karabina otoèná srdce, prùvlek 10 mm;156.7;246.2;89.5;36.35;35
149627/273068;Kovová karabina otoèná srdce, prùvlek 10 mm;156.7;246.2;89.5;36.35;35
149627/277331;Kovová karabina otoèná srdce, prùvlek 10 mm;156.7;246.2;89.5;36.35;35
149628/268992;Kovová karabina otoèná srdce, prùvlek 10 mm;470.1;517.3;47.2;9.12;10
149628/273067;Kovová karabina otoèná srdce, prùvlek 10 mm;470.1;517.3;47.2;9.12;10
149628/273068;Kovová karabina otoèná srdce, prùvlek 10 mm;470.1;517.3;47.2;9.12;10
149628/277331;Kovová karabina otoèná srdce, prùvlek 10 mm;470.1;517.3;47.2;9.12;10
149608/268853;Háèek plastovı na zboí s klipem;40.25;0.0;-40.25;0;0
149609/268853;Háèek plastovı na zboí s klipem;320.0;0.0;-320.0;0;0
159616/268853;Háèek plastovı na zboí s klipem;336.0;471.9;135.9;28.8;30
149669/269404;"Knoflík na kšiltovku plastovı na potahování velikost 26""";47.0;51.7;4.7;9.09;10
149670/269404;"Knoflík na kšiltovku plastovı na potahování velikost 26""";56.0;62.9;6.9;10.97;10
149787/269609;Duté nıty O8 mm oboustranné;30.0;73.8;43.8;59.35;60
149787/271184;Duté nıty O8 mm oboustranné;0.0;0.0;0.0;0;0
149787/271185;Duté nıty O8 mm oboustranné;30.0;73.8;43.8;59.35;60
149787/271186;Duté nıty O8 mm oboustranné;30.0;73.8;43.8;59.35;60
149787/271187;Duté nıty O8 mm oboustranné;30.0;73.8;43.8;59.35;60
149788/269609;Duté nıty O8 mm oboustranné;90.0;145.2;55.2;38.02;40
149788/271184;Duté nıty O8 mm oboustranné;0.0;0.0;0.0;0;0
149788/271185;Duté nıty O8 mm oboustranné;90.0;145.2;55.2;38.02;40
149788/271186;Duté nıty O8 mm oboustranné;90.0;145.2;55.2;38.02;40
149788/271187;Duté nıty O8 mm oboustranné;90.0;145.2;55.2;38.02;40
149789/269609;Duté nıty O8 mm oboustranné;300.0;338.8;38.8;11.45;10
149789/271184;Duté nıty O8 mm oboustranné;0.0;0.0;0.0;0;0
149789/271185;Duté nıty O8 mm oboustranné;300.0;338.8;38.8;11.45;10
149789/271186;Duté nıty O8 mm oboustranné;300.0;338.8;38.8;11.45;10
149789/271187;Duté nıty O8 mm oboustranné;300.0;338.8;38.8;11.45;10
150070/270352;Bublinkové sáèky s lepicí lištou 10x29 cm;144.0;246.8;102.8;41.65;40
150071/270352;Bublinkové sáèky s lepicí lištou 10x29 cm;1440.0;1790.8;350.8;19.59;20
150075/270356;Bublinkové sáèky s lepicí lištou 25x29 cm;281.0;482.8;201.8;41.8;40
150080/270356;Bublinkové sáèky s lepicí lištou 25x29 cm;1405.0;1688.0;283.0;16.77;15
161835/270356;Bublinkové sáèky s lepicí lištou 25x29 cm;140.5;241.4;100.9;41.8;40
162035/270356;Bublinkové sáèky s lepicí lištou 25x29 cm;702.5;844.0;141.5;16.77;15
150074/270355;Bublinkové sáèky s lepicí lištou 30x39 cm;398.0;682.4;284.4;41.68;40
150113/270444;Prùchodky s podlokou vnitøní O12 mm / vnìjší O21 mm lesklé 2. jakost;3.2;5.9;2.7;45.76;45
